id,created_at,text
190874424768077826,2012-04-13 18:49:43,Honeymoon with any of new technology is 1 week. After 7 month is itch.
190545629833998336,2012-04-12 21:03:12,Definition of 'ignore': message of critical notification which is skip inbox and go direct to gmail filter.
190503758550151168,2012-04-12 18:16:50,After 3 beer I can able use any of cloud API.
190452386232414209,2012-04-12 14:52:41,For AWS competitor is not over until @jeffbarr is blog.
186996391111966723,2012-04-03 01:59:48,Quality is enemy of better quality. Is why we are never get shit done.
186986058238525440,2012-04-03 01:18:44,"In devops we are never assign blame, we are just try of find out how the fuck it happen."
186944486415413248,2012-04-02 22:33:33,Please of only apply for NoOps position in startup if you have in-deep skill of NoHardware and NoOS.
186908424313905153,2012-04-02 20:10:15,In NoOps team in startup we are hire NoOp engineer! Computer science study is minus.
186470523847458817,2012-04-01 15:10:11,In devops we are celebrate April Fool Day today is also know as Windows Sysadmin Day.
185903729705357312,2012-03-31 01:37:57,"You can not able understand expression ""jump the shark"" if you not study #leanstartup."
185894928520462336,2012-03-31 01:02:59,Goal of sysadmin is replace itself with small shell script. Goal of devops is replace itself with small REST API.
185489593020325889,2012-03-29 22:12:19,In startup we are allow all employee for use 20% time on personal project but only in weekend.
185426880269262848,2012-03-29 18:03:07,In devops we have success is 10% inspiration and 90% Not Invented Here.
185389953323253760,2012-03-29 15:36:23,In agile startup we are current experiment with one night standup.
185387716878405633,2012-03-29 15:27:30,Each of meeting of 15 minute is push delivery date by 15 day.
184712601832402944,2012-03-27 18:44:50,Number of cloud instance launch by ops team is direct proportional with LOC write by dev team.
184693592730775552,2012-03-27 17:29:18,"Fool me of once, shame on you. Fool me of twice, #monitoringsucks."
182616194812088320,2012-03-21 23:54:28,Is very easy for devops for be most popular in company. Always say 'let me drop of everything I do and help you!'.
182562138106245120,2012-03-21 20:19:40,Top 5 quality of devops: 1) vast 2) experience 3) with 4) all 5) nighter
182310227432046592,2012-03-21 03:38:40,Dirty secret of NoOps is they are keep 3 fuckin sysadmin on call at all time!
182301364481818624,2012-03-21 03:03:26,Big Data is hard because you are never sure which Hadoop you are need of use.
182185260631588864,2012-03-20 19:22:05,"Almost finish with book ""'Why you need of port shell script more of 100 line to Perl right now! for Dummies""."
181827807771504640,2012-03-19 19:41:42,In devops we are always have quiet celebration when server is come back up after reboot.
181058742559842304,2012-03-17 16:45:42,"If you are not wake up of Nagios minimum 2 time per week, your technology is not sufficient cutting-edge."
180807442651807744,2012-03-17 00:07:08,"Law of entropy for documentation: after 60 day, each piece of documentation is either invalid or can not able be found."
180804806192021504,2012-03-16 23:56:39,Big Data Analytic is show 95% of devops are engineer and 65% have college degree!
180803284267827200,2012-03-16 23:50:36,In startup we have all new devops deploy in Visio on day one!
180801943659220992,2012-03-16 23:45:17,I like NoOps very much. Is not possible of assign blame when server is go down!
180683445704474625,2012-03-16 15:54:25,You are not true devops unless you are practice 'cron and forget'.
180665888305975296,2012-03-16 14:44:39,"If you hear devops is mutter ""Shit got real"" is probably Unicode error."
180518126335705088,2012-03-16 04:57:29,In devops we are always give 100%. Most common way is of bring 5 task to 20% each.
180413995809910786,2012-03-15 22:03:43,Almost finish new command line utility 'gtfo' for roll out cloud instance quick.
180306329179652096,2012-03-15 14:55:53,"Source of Amazon is tell me best monitoring strategy is watch Netflix. If is up, they can able blame customer. If is down, they are fuck."
180147410901811200,2012-03-15 04:24:24,In startup we have NoOps and NoIdea.
180029255042875393,2012-03-14 20:34:53,Is all fun and game until you can not able ping it.
179944092732637184,2012-03-14 14:56:29,"In startup we are try of hire devops with no idea but is very hard, they all are apply to Y Combinator!"
179646196896370688,2012-03-13 19:12:45,If you not have disaster recovery strategy for your disaster recovery procedure you are do it wrong.
179621583814541313,2012-03-13 17:34:57,Sign economy is bad is when devops are start of advertise they are document code for food.
179612702229012480,2012-03-13 16:59:39,In devops we are have few of aha moment but lot of WTF moment.
179252297774276609,2012-03-12 17:07:32,In devops any of fool can able come up with funny absurd thing. Is take senior devops for actual deploy it.
179249385920675840,2012-03-12 16:55:58,@centipedefarmer you are true. Point 1 is more hard of point 2.
179240069473910785,2012-03-12 16:18:57,In startup we have manager always start day by praise 4 devops and criticize 1 devops of random.
179233590138249217,2012-03-12 15:53:12,In devops we can not able read any documentation longer of 140 characters.
178538661112053760,2012-03-10 17:51:48,Slashdot is Reddit for hipster.
178168841099157506,2012-03-09 17:22:16,"Life of devops in 6 word: ""I thought it was staging database"""
178144186464354304,2012-03-09 15:44:18,"In devops you can able choose of have sinking feeling in stomach before, during or after deploy to production."
178137441037860864,2012-03-09 15:17:30,Behind every of great devops is great 100 line bash script.
177987913869561856,2012-03-09 05:23:20,In startup we are only hire Windows devops if they prove they can able format C drive under 50 second.
177985223978520576,2012-03-09 05:12:38,Devops remember nobody got fire for buy Open Source software.
177931425406926848,2012-03-09 01:38:52,In startup we are only hire devops which have never hear of Twitter and irc.
177768962367553536,2012-03-08 14:53:18,"80% of devops need of exercise more, are out of breath after one deploy."
177625482869739520,2012-03-08 05:23:09,If you not direct all user from regular site to mobile site you are do it wrong.
177624347106750465,2012-03-08 05:18:39,"In devops 1% know they are know, 9% know they are not know, 20% not know they are know and 70% not know they are not know."
177575499491577856,2012-03-08 02:04:32,In devops is always get worse before is get worse.
177574794424881153,2012-03-08 02:01:44,If you are still fascinate by NoSQL in 2012 you must of be brogrammer.
177190284822712320,2012-03-07 00:33:50,If is take you less of 10 year to master something you are do it wrong.
177093809732194304,2012-03-06 18:10:29,Is time for abandon startup when CEO is start of learn Clojure.
177058651452870657,2012-03-06 15:50:46,In security startup we are heavy use of RoR as honeypot.
177055025053442048,2012-03-06 15:36:22,I write all infrastrucure diagram on paper because everything is look good on paper.
176852190663680000,2012-03-06 02:10:22,Internet would be safer place if brogrammer use strncpy.
176849669228474368,2012-03-06 02:00:21,Once you are try Big Data you can not able go back.
175676221278007296,2012-03-02 20:17:29,I have good gene. Father was ALGOL hipster in 1958.
175651222970310656,2012-03-02 18:38:09,Is ridicule when company have wall between dev and ops. In startup we are use NDA instead.
175358151523184641,2012-03-01 23:13:35,In devops equivalent of wet dream is run benchmark of web server with not network traffic on localhost.
175336931243212800,2012-03-01 21:49:16,For junior devops I recommend of start with Low Availability first.
175321900673798144,2012-03-01 20:49:33,In devops we are always get shit done. Only problem is most of it is shit.
175244927347867648,2012-03-01 15:43:41,For avoid Azure cloud outage scenario in startup we are only hire devops born on 29 of february http://t.co/6PN90EQb
174678577718104064,2012-02-29 02:13:12,In devops many time we not see tree for root.
174654947604955137,2012-02-29 00:39:19,In cloud you need of launch 100 instance/day and terminate 99 instance/day just for stay in game.
174615469196713984,2012-02-28 22:02:26,In devops we are communicate with coworker only by JIRA ticket.
174602033872109569,2012-02-28 21:09:03,"If you have Big Data process is involve grep, you are do it wrong."
174585222162157568,2012-02-28 20:02:15,I am never feed server again once I deploy.
173474788214456322,2012-02-25 18:29:47,Your company is not do as well as you are think unless @dhh is say so.
173200852847296512,2012-02-25 00:21:15,Many devops are seduce and abandon by cloud but nobody is regret it.
173196325968556033,2012-02-25 00:03:16,Best bug report are passive-aggressive.
173092070087598080,2012-02-24 17:09:00,Every piece of software is not finish evolve until is become dinosaur.
172859279429222400,2012-02-24 01:43:58,I am tune out at word 'vendor'.
172858091715571714,2012-02-24 01:39:15,In startup we are look for CEO which not succeed but fail exact 2 other startup. Third time is charm.
172826580928823296,2012-02-23 23:34:02,In startup we are fire QA if they are ever find more of 3 critical bug per release.
172770418376183809,2012-02-23 19:50:52,Is turn out 99% of dev are NoOps and are not even know it!
172562966716223488,2012-02-23 06:06:31,"For understand recursion, answer ""Who is monitor your monitor server?"""
172377348971307009,2012-02-22 17:48:57,In devops we are never panic as much as when we are push out of quadrant 3 http://t.co/nf8cXuo0
171988255435272192,2012-02-21 16:02:50,Rule of thumb in devops is if task is not get done in 3 month then is never get done.
171986984733114369,2012-02-21 15:57:47,In startup after too much Nagios critical alert we are always perform 5 Why. Each of time we are find interesting way of destroy pager!
